"","incident_key","month","day","year","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","new_georeferenced_column","zipcode"
"119",228917763,"May",31,2021,22:29:00,"MANHATTAN",25,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",1001312,231864,40.8030808130001,-73.9383728609999,"POINT (-73.93837286099993 40.80308081300007)",10035
"120",225295736,"March",7,2021,06:15:00,"BROOKLYN",75,0,NA,TRUE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1020492,187865,40.6822568150001,-73.869331114,"POINT (-73.86933111399996 40.68225681500007)",11208
"121",225832570,"March",18,2021,16:10:00,"QUEENS",107,0,NA,FALSE,"18-24","M","BLACK","25-44","M","WHITE HISPANIC",1037559,207802,40.7368927000001,-73.807638455,"POINT (-73.80763845499997 40.736892700000055)",11365
"122",229822335,"June",19,2021,02:38:00,"QUEENS",102,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1034030,195130,40.7021317420001,-73.820466364,"POINT (-73.82046636399998 40.70213174200006)",11418
"123",225063428,"March",2,2021,22:35:00,"MANHATTAN",32,0,"GROCERY/BODEGA",FALSE,"18-24","M","BLACK","18-24","M","BLACK",998593,235938,40.8142676480001,-73.948185286,"POINT (-73.94818528599995 40.814267648000055)",10039
"124",229507546,"June",12,2021,14:24:00,"BRONX",41,0,NA,FALSE,"25-44","M","BLACK","25-44","F","BLACK",1012076,239818,40.8248849720001,-73.899459937,"POINT (-73.89945993699997 40.82488497200006)",10459
"125",228369052,"May",18,2021,20:17:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","45-64","M","BLACK",1010535,183093,40.669193922,-73.9052495989999,"POINT (-73.90524959899994 40.669193922000034)",11212
"126",228252163,"May",14,2021,18:03:00,"BROOKLYN",81,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1001384,188443,40.6839009030001,-73.9382233979999,"POINT (-73.93822339799993 40.683900903000044)",11221
"127",227431725,"April",27,2021,18:15:00,"BRONX",47,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1021249,260648,40.8820234070001,-73.866200939,"POINT (-73.86620093899995 40.88202340700008)",10467
"128",232132668,"August",11,2021,12:40:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK HISPANIC",1010097,237401,40.8182570050001,-73.906619807,"POINT (-73.90661980699997 40.81825700500008)",10456
"129",230719148,"July",11,2021,03:58:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"25-44","F","WHITE HISPANIC",1006717,244842,40.838689661,-73.9188063569999,"POINT (-73.91880635699994 40.838689661000046)",10452
"130",224952438,"February",27,2021,04:10:00,"STATEN ISLAND",120,0,NA,FALSE,"25-44","M","BLACK HISPANIC","25-44","F","WHITE HISPANIC",962970,168674,40.629630342,-74.076665845,"POINT (-74.07666584499998 40.62963034200004)",10304
"131",233149851,"September",4,2021,20:18:00,"MANHATTAN",32,0,NA,FALSE,"18-24","M","BLACK","18-24","M","ASIAN / PACIFIC ISLANDER",998593,235938,40.8142676480001,-73.948185286,"POINT (-73.94818528599995 40.814267648000055)",10039
"132",222607498,"January",4,2021,20:14:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1006527,180807,40.662930353,-73.9197051319999,"POINT (-73.91970513199995 40.66293035300004)",11212
"133",226323779,"March",30,2021,16:20:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1009548,187629,40.681647092,-73.908790497,"POINT (-73.90879049699998 40.68164709200005)",11233
"134",228262995,"May",15,2021,21:07:00,"BRONX",44,0,NA,TRUE,"18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",1010688,245851,40.841448077,-73.904451309,"POINT (-73.90445130899997 40.841448077000045)",10457
"135",223504665,"January",23,2021,00:27:00,"BROOKLYN",88,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"18-24","M","BLACK HISPANIC",991504,192125,40.6940207580001,-73.973842583,"POINT (-73.97384258299998 40.69402075800008)",11205
"136",229946094,"June",22,2021,00:50:00,"BRONX",42,0,NA,FALSE,NA,NA,NA,"18-24","F","BLACK",1009026,239040,40.822758665,-73.9104831289999,"POINT (-73.91048312899994 40.82275866500004)",10451
"137",228960008,"May",31,2021,17:30:00,"QUEENS",100,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1040584,155310,40.5927954490001,-73.797161524,"POINT (-73.79716152399999 40.59279544900005)",11692
"138",233147633,"September",3,2021,16:35:00,"BROOKLYN",75,0,NA,FALSE,"25-44","M","WHITE HISPANIC","18-24","M","BLACK",1017119,183909,40.6714116630001,-73.8815117239999,"POINT (-73.88151172399995 40.67141166300007)",11208
"139",227344202,"April",23,2021,23:43:00,"BRONX",43,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",1021182,244763,40.8384241840001,-73.8665307589999,"POINT (-73.86653075899994 40.838424184000075)",10460
"140",231698074,"August",2,2021,18:00:00,"BRONX",42,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK",1014629,242866,40.8332424430001,-73.89022159,"POINT (-73.89022158999995 40.83324244300008)",10460
"141",226500707,"April",4,2021,23:15:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1013711,178670,40.6570437740001,-73.8938201289999,"POINT (-73.89382012899993 40.65704377400005)",11207
"142",228482610,"May",20,2021,00:45:00,"BROOKLYN",79,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",999780,186919,40.679720828,-73.944010261,"POINT (-73.94401026099996 40.67972082800003)",11203
"143",233030791,"September",1,2021,14:00:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","F","WHITE HISPANIC",999105,192881,40.6960863090001,-73.946430731,"POINT (-73.94643073099996 40.69608630900007)",11206
"144",227950647,"May",6,2021,23:00:00,"BROOKLYN",67,0,NA,TRUE,"18-24","M","BLACK","25-44","M","BLACK",1007016,178100,40.655498992,-73.917951697,"POINT (-73.91795169699996 40.65549899200005)",11212
"145",226139413,"March",25,2021,18:16:00,"MANHATTAN",33,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1000134,244289,40.8371861300001,-73.942598432,"POINT (-73.94259843199995 40.83718613000008)",10032
"146",227089754,"April",18,2021,14:30:00,"BRONX",48,0,NA,FALSE,"<18","M","BLACK","25-44","M","BLACK",1015755,249020,40.8501294210001,-73.886123685,"POINT (-73.88612368499997 40.850129421000084)",10457
"147",233998220,"September",23,2021,15:56:00,"BROOKLYN",79,0,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK",1000002,189598,40.6870736810001,-73.94320361,"POINT (-73.94320360999996 40.68707368100007)",11221
"148",224465520,"February",16,2021,19:55:00,"MANHATTAN",34,0,"COMMERCIAL BLDG",FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1004466,252899,40.86080918,-73.92691711,"POINT (-73.92691710999998 40.86080918000005)",10040
"149",229188686,"June",6,2021,02:00:00,"BRONX",46,0,"MULTI DWELL - APT BUILD",TRUE,"18-24","M","BLACK","25-44","M","BLACK",1013266,253128,40.8614131780001,-73.8951026189999,"POINT (-73.89510261899994 40.86141317800008)",10458
"150",223782356,"January",31,2021,00:15:00,"BROOKLYN",79,0,NA,FALSE,NA,NA,NA,"18-24","F","BLACK",1000517,188857,40.685038874,-73.941348437,"POINT (-73.941348437 40.68503887400004)",11221
"151",229700088,"June",17,2021,18:50:00,"BRONX",44,0,NA,FALSE,"25-44","M","WHITE HISPANIC","18-24","M","BLACK",1008880,246409,40.8429848500001,-73.910983587,"POINT (-73.91098358699998 40.84298485000005)",10457
"152",228865038,"May",28,2021,16:14:00,"BROOKLYN",71,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",995361,181624,40.6651938890001,-73.959951055,"POINT (-73.95995105499998 40.66519388900008)",11225
"153",231631686,"July",31,2021,22:40:00,"BROOKLYN",75,0,NA,FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",1019860,189120,40.685704066,-73.871603151,"POINT (-73.871603151 40.68570406600002)",11208
"154",234109824,"September",27,2021,00:24:00,"BROOKLYN",73,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1011055,178343,40.656154669,-73.9033939939999,"POINT (-73.90339399399994 40.656154669000045)",11212
"155",227987578,"May",10,2021,23:32:00,"BROOKLYN",75,0,NA,TRUE,"18-24","F","BLACK","18-24","M","BLACK",1017706,181650,40.665209017,-73.8794068559999,"POINT (-73.87940685599993 40.665209017000045)",11208
"156",228559114,"May",22,2021,17:59:00,"BRONX",46,1,NA,FALSE,"18-24","M","BLACK","25-44","M","WHITE HISPANIC",1011698,251174,40.8560550510001,-73.900779259,"POINT (-73.90077925899999 40.856055051000055)",NA
"157",227551202,"April",29,2021,19:00:00,"BROOKLYN",77,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1001916,184481,40.6730250640001,-73.936315613,"POINT (-73.93631561299998 40.67302506400005)",11213
"158",224949528,"February",26,2021,17:45:00,"BROOKLYN",63,0,NA,TRUE,"<18","M","BLACK","18-24","M","BLACK",1004082,163889,40.616499885,-73.928567731,"POINT (-73.92856773099999 40.616499885000046)",11234
"159",224465137,"February",16,2021,20:48:00,"BRONX",44,0,"DEPT STORE",FALSE,"45-64","M","BLACK","25-44","M","ASIAN / PACIFIC ISLANDER",1007961,246839,40.84416759,-73.9143035179999,"POINT (-73.91430351799994 40.84416759000004)",10452
"160",232265327,"August",14,2021,20:41:00,"BROOKLYN",71,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",995776,183137,40.669346207,-73.958452573,"POINT (-73.958452573 40.669346207000046)",11225
"161",223198985,"January",16,2021,12:39:00,"MANHATTAN",32,0,"MULTI DWELL - APT BUILD",TRUE,"18-24","M","BLACK","25-44","M","BLACK",1000828,240293,40.826216983,-73.940100268,"POINT (-73.94010026799998 40.826216983000045)",10039
"162",232193234,"August",13,2021,04:40:00,"BROOKLYN",75,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"45-64","M","BLACK",1017152,179203,40.6584946240001,-73.8814157269999,"POINT (-73.88141572699995 40.65849462400007)",11207
"163",230508665,"July",6,2021,02:49:00,"QUEENS",115,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC",1022300,212842,40.7508050330001,-73.862671212,"POINT (-73.86267121199995 40.75080503300006)",11368
"164",224817401,"February",24,2021,16:40:00,"MANHATTAN",25,0,NA,FALSE,"18-24","M","WHITE HISPANIC","<18","M","BLACK",1001065,234582,40.810541447,-73.9392582259999,"POINT (-73.93925822599994 40.81054144700005)",NA
"165",222524733,"January",1,2021,00:16:00,"QUEENS",108,0,NA,FALSE,NA,NA,NA,"<18","M","BLACK",998549,213987,40.75401807,-73.948390961,"POINT (-73.94839096099996 40.75401807000002)",11101
"166",231635824,"July",30,2021,04:56:00,"BRONX",49,0,"COMMERCIAL BLDG",TRUE,"25-44","M","BLACK","45-64","M","BLACK",1026402,256703,40.871172508,-73.8475908579999,"POINT (-73.84759085799993 40.87117250800003)",10469
"167",234071997,"September",24,2021,22:09:00,"BRONX",46,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1009120,247786,40.846763637,-73.910111071,"POINT (-73.91011107099996 40.84676363700004)",10453
"168",222529114,"January",2,2021,15:50:00,"BRONX",47,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1022775,258772,40.876867845,-73.860693221,"POINT (-73.86069322099996 40.87686784500005)",10467
"169",225725570,"March",16,2021,03:53:00,"BRONX",46,0,NA,FALSE,"25-44","M","WHITE HISPANIC","45-64","M","BLACK",1010802,249668,40.8519242720001,-73.904024185,"POINT (-73.90402418499998 40.851924272000076)",NA
"170",226230156,"March",28,2021,21:15:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1009909,241902,40.8306115150001,-73.907281814,"POINT (-73.90728181399999 40.83061151500005)",10456
"171",222989906,"January",12,2021,06:00:00,"BRONX",47,0,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK",1024374,259130,40.8778433200001,-73.854909026,"POINT (-73.85490902599996 40.877843320000075)",10469
"172",234101078,"September",26,2021,22:31:00,"BRONX",44,0,NA,FALSE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC",1006176,243360,40.8346233600001,-73.920766358,"POINT (-73.92076635799998 40.83462336000007)",10452
"173",225923348,"March",21,2021,20:01:00,"BRONX",42,0,NA,FALSE,"<18","M","BLACK","25-44","M","BLACK",1012293,245330,40.8400131330001,-73.898652827,"POINT (-73.89865282699996 40.84001313300007)",10457
"174",230162219,"June",25,2021,23:10:00,"BRONX",52,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC",1013115,255492,40.8679021340001,-73.895638333,"POINT (-73.89563833299998 40.867902134000076)",10468
"175",232504313,"August",20,2021,01:15:00,"BRONX",44,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1005101,240943,40.827991995,-73.924658651,"POINT (-73.92465865099996 40.82799199500005)",10452
"176",231866070,"August",5,2021,02:54:00,"QUEENS",103,0,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK",1038501,193009,40.6962838250001,-73.804358521,"POINT (-73.80435852099998 40.69628382500007)",11435
"177",233837211,"September",21,2021,03:10:00,"BRONX",42,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1014716,241733,40.8301323860001,-73.889912345,"POINT (-73.88991234499997 40.83013238600006)",10459
"178",227497352,"April",28,2021,23:33:00,"MANHATTAN",26,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",996130,235208,40.8122676570001,-73.957084521,"POINT (-73.95708452099996 40.81226765700006)",10027
"179",224287396,"February",12,2021,03:12:00,"BROOKLYN",76,2,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK",982324,185643,40.676231908,-74.0069449969999,"POINT (-74.00694499699993 40.676231908000034)",11231
"180",229643177,"June",16,2021,21:50:00,"BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"45-64","M","BLACK",996145,190379,40.68922337,-73.957109621,"POINT (-73.95710962099997 40.689223370000036)",11205
"181",225620486,"March",13,2021,10:15:00,"BROOKLYN",69,0,NA,TRUE,"25-44","M","BLACK","<18","M","BLACK",1007751,172325,40.63964595,-73.915322843,"POINT (-73.91532284299996 40.639645950000045)",11236
"182",234208835,"September",28,2021,18:45:00,"BROOKLYN",75,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",1014557,181661,40.6652505490001,-73.890757594,"POINT (-73.890757594 40.66525054900006)",11207
"183",230482153,"July",5,2021,04:54:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1009487,235826,40.813935836,-73.908829574,"POINT (-73.90882957399998 40.813935836000034)",10455
"184",223827862,"February",1,2021,22:20:00,"BRONX",48,0,"MULTI DWELL - APT BUILD",FALSE,"<18","M","WHITE HISPANIC","25-44","F","BLACK HISPANIC",1013207,249659,40.85189201,-73.8953309,"POINT (-73.89533089999998 40.85189201000002)",10457
"185",233031254,"September",1,2021,17:31:00,"BROOKLYN",69,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1009166,174606,40.645902936,-73.910215906,"POINT (-73.91021590599996 40.64590293600002)",11236
"186",225620485,"March",12,2021,20:16:00,"QUEENS",114,0,NA,TRUE,"25-44","M","WHITE HISPANIC","25-44","F","BLACK HISPANIC",1008461,214709,40.755978193,-73.91261223,"POINT (-73.91261222999998 40.75597819300003)",11103
"187",229643172,"June",16,2021,23:22:00,"BRONX",52,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK",1014313,254123,40.864140648,-73.891313038,"POINT (-73.89131303799998 40.864140648000046)",10458
"188",229161010,"June",6,2021,01:03:00,"BRONX",44,0,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC",1008669,246692,40.843762188,-73.911745153,"POINT (-73.91174515299997 40.84376218800003)",10453
"189",231965177,"August",7,2021,02:44:00,"BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1006042,182535,40.667674536,-73.9214477039999,"POINT (-73.92144770399995 40.66767453600005)",11233
"190",224969506,"February",26,2021,00:46:00,"QUEENS",102,0,NA,TRUE,NA,NA,NA,"25-44","M","BLACK",1024373,195284,40.702603491,-73.855294026,"POINT (-73.85529402599997 40.70260349100005)",11418
"191",230885994,"July",15,2021,23:38:00,"BROOKLYN",67,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1001297,176587,40.651358993,-73.938567061,"POINT (-73.93856706099997 40.65135899300003)",11203
"192",233430862,"September",11,2021,02:38:00,"BROOKLYN",77,0,NA,FALSE,NA,NA,NA,"45-64","M","BLACK",995908,183618,40.6706662720001,-73.957975908,"POINT (-73.95797590799998 40.67066627200006)",11225
"193",225275548,"March",6,2021,19:34:00,"BROOKLYN",88,0,"HOSPITAL",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC",990485,190586,40.689797334,-73.9775186529999,"POINT (-73.97751865299993 40.68979733400005)",11217
"194",225779049,"March",17,2021,22:09:00,"BRONX",52,0,"MULTI DWELL - APT BUILD",TRUE,"<18","M","BLACK HISPANIC","18-24","F","WHITE HISPANIC",1019141,259102,40.877788706,-73.8738322,"POINT (-73.87383219999998 40.87778870600005)",10467
"195",230448647,"July",4,2021,04:17:00,"BRONX",42,0,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK HISPANIC",1014375,242982,40.8335617000001,-73.891138941,"POINT (-73.89113894099995 40.833561700000075)",10460
"196",225295736,"March",7,2021,06:15:00,"BROOKLYN",75,0,NA,TRUE,"25-44","M","WHITE HISPANIC","25-44","F","WHITE HISPANIC",1020492,187865,40.6822568150001,-73.869331114,"POINT (-73.86933111399996 40.68225681500007)",11208
"197",230247121,"June",30,2021,02:08:00,"BRONX",40,0,NA,FALSE,"<18","M","BLACK","18-24","M","BLACK HISPANIC",1009464,238412,40.8210337430001,-73.908902949,"POINT (-73.90890294899998 40.821033743000044)",10456
"198",228865037,"May",29,2021,00:11:00,"BROOKLYN",77,0,"MULTI DWELL - APT BUILD",TRUE,"18-24","M","BLACK","18-24","M","BLACK",1005507,185647,40.676217578,-73.9233664069999,"POINT (-73.92336640699995 40.67621757800004)",11233
"199",222563766,"January",3,2021,21:21:00,"BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","18-24","M","BLACK",1005947,235372,40.812699137,-73.921619736,"POINT (-73.92161973599997 40.81269913700004)",10454
"200",228307363,"May",17,2021,21:34:00,"MANHATTAN",23,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1001364,227898,40.7921951230001,-73.938195142,"POINT (-73.93819514199998 40.792195123000056)",10035
"201",229822601,"June",19,2021,00:39:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK",1010169,244577,40.8379528570001,-73.90633196,"POINT (-73.90633196 40.83795285700006)",10456
"202",229507545,"June",12,2021,05:51:00,"BRONX",41,0,NA,TRUE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1011478,235598,40.813304128,-73.901637764,"POINT (-73.90163776399999 40.81330412800003)",10455
"203",229091710,"June",3,2021,23:30:00,"BROOKLYN",90,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",999645,195120,40.7022309180001,-73.944478244,"POINT (-73.94447824399998 40.702230918000055)",11206
"204",233307766,"September",8,2021,13:59:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","45-64","M","BLACK",1010710,243025,40.8336914630001,-73.904382947,"POINT (-73.904382947 40.833691463000044)",10456
"205",232072690,"August",10,2021,01:08:00,"QUEENS",102,0,NA,FALSE,NA,NA,NA,"25-44","M","BLACK",1023038,187138,40.680250577,-73.860155725,"POINT (-73.86015572499997 40.68025057700004)",11416
"206",225385469,"March",9,2021,15:30:00,"BRONX",43,0,NA,TRUE,"25-44","M","BLACK","25-44","M","BLACK",1018876,241924,40.8306412970001,-73.874879189,"POINT (-73.87487918899996 40.83064129700006)",10472
"207",225602529,"March",14,2021,05:00:00,"BRONX",44,0,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1006490,244533,40.8378421210001,-73.9196277519999,"POINT (-73.91962775199994 40.837842121000044)",10452
"208",223505519,"January",23,2021,21:15:00,"QUEENS",110,0,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK",1016436,211487,40.7471091900001,-73.883842046,"POINT (-73.88384204599998 40.74710919000006)",11373
"209",228262995,"May",15,2021,21:07:00,"BRONX",44,0,NA,TRUE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1010688,245851,40.841448077,-73.904451309,"POINT (-73.90445130899997 40.841448077000045)",10457
"210",231965179,"August",8,2021,00:30:00,"BROOKLYN",75,0,NA,TRUE,NA,NA,NA,"45-64","M","BLACK",1015110,178038,40.655304308,-73.888780847,"POINT (-73.88878084699996 40.65530430800004)",11207
"211",226542633,"April",5,2021,21:53:00,"BROOKLYN",79,0,NA,FALSE,NA,NA,NA,"18-24","M","BLACK",998034,188480,40.68400831,-73.9503020189999,"POINT (-73.95030201899993 40.68400831000002)",11216
"212",232978778,"August",31,2021,01:01:00,"BRONX",42,0,NA,FALSE,NA,NA,NA,"18-24","F","BLACK",1012810,242232,40.831508366,-73.8967975589999,"POINT (-73.89679755899994 40.83150836600004)",10459
"213",223298155,"January",19,2021,18:11:00,"BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"<18","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1022040,240165,40.825800379,-73.86345589,"POINT (-73.86345588999995 40.825800379000036)",10472
"214",227433672,"April",27,2021,22:08:00,"BROOKLYN",81,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","F","BLACK",1003248,189819,40.6876739030001,-73.931498714,"POINT (-73.93149871399999 40.687673903000075)",11221
"215",227089749,"April",17,2021,18:30:00,"MANHATTAN",32,0,NA,FALSE,"25-44","M","BLACK HISPANIC","18-24","M","BLACK",1000445,235515,40.8131034310001,-73.941495689,"POINT (-73.94149568899996 40.81310343100006)",10037
"216",228162573,"May",13,2021,21:30:00,"BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK",1010706,243782,40.8357692210001,-73.9043944159999,"POINT (-73.90439441599993 40.83576922100008)",10456
